time,edge_weight_89,edge_weight_810,edge_weight_811,edge_weight_812,edge_weight_813,edge_weight_914,edge_weight_915,edge_weight_916,edge_weight_917,edge_weight_918,edge_weight_1019,edge_weight_1020,edge_weight_1121,edge_weight_1122,edge_weight_1123,edge_weight_1224,edge_weight_1225,edge_weight_1326,edge_weight_1327
16,0,0,0,0,0,1116965,1317775,6721192,1695694,377174,4188438,738916,2781266,2033604,2162061,4188433,6721250,417426,1253427
15,0,0,0,0,0,1125066,1325876,6729293,1703795,385275,4196539,747017,2789367,2041705,2170162,4196534,6729351,425527,1261528
14,0,0,0,0,0,1133167,1333977,6737394,1711896,393376,4204640,755118,2797468,2049806,2178263,4204635,6737452,433628,1269629
13,0,0,0,0,0,1141268,1342078,6745495,1719997,401477,4212741,763219,2805569,2057907,2186364,4212736,6745553,441729,1277730
12,0,0,0,0,0,1149369,1350179,6753596,1728098,409578,4220842,771320,2813670,2066008,2194465,4220837,6753654,449830,1285831
11,0,0,0,0,0,1157470,1358280,6761697,1736199,417679,4228943,779421,2821771,2074109,2202566,4228938,6761755,457931,1293932
10,0,0,0,0,0,1165571,1366381,6769798,1744300,425780,4237044,787522,2829872,2082210,2210667,4237039,6769856,466032,1302033
9,0,0,0,0,0,1173672,1374482,6777899,1752401,433881,4245145,795623,2837973,2090311,2218768,4245140,6777957,474133,1310134
8,0,0,0,0,0,1181773,1382583,6786000,1760502,441982,4253246,803724,2846074,2098412,2226869,4253241,6786058,482234,1318235
7,0,0,0,0,0,1189874,1390684,6794101,1768603,450083,4261347,811825,2854175,2106513,2234970,4261342,6794159,490335,1326336
6,0,0,0,0,0,1197975,1398785,6802202,1776704,458184,4269448,819926,2862276,2114614,2243071,4269443,6802260,498436,1334437
5,0,0,0,0,0,1206076,1406886,6810303,1784805,466285,4277549,828027,2870377,2122715,2251172,4277544,6810361,506537,1342538
4,0,0,0,0,0,1214177,1414987,6818404,1792906,474386,4285650,836128,2878478,2130816,2259273,4285645,6818462,514638,1350639
3,0,0,0,0,0,1222278,1423088,6826505,1801007,482487,4293751,844229,2886579,2138917,2267374,4293746,6826563,522739,1358740
2,0,0,0,0,0,817570,951449,4553808,1203399,324395,2865291,565534,1927155,1428705,1514319,2865286,4553866,351231,908549
1,0,0,0,0,0,410211,477155,2278622,603148,163617,1434263,284166,965118,715858,758632,1434258,2278680,177038,455700
